vehicle_number,lap,timestamp,lap_time,cumulative_time,position,gap_to_leader,gap_to_ahead,gap_to_behind,gap_delta_ahead,gap_delta_behind,is_fighting,laps_remaining,race_progress,fuel_load_estimate,air_temp,track_temp,humidity,pressure,wind_speed,is_under_yellow
3,6,2025-10-18 12:56:23.403000+00:00,102.456,554.727,16,15.915,1.942,2.702,1.6199999999999999,1.9,False,20,0.23076923076923078,0.7692307692307692,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,6,2025-10-18 12:56:23.403000+00:00,102.456,554.727,16,15.915,1.942,2.702,1.6199999999999999,1.9,False,20,0.23076923076923078,0.7692307692307692,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
18,6,2025-10-18 12:56:26.105000+00:00,102.941,560.649,17,18.617,2.702,4.197,1.008,3.31,False,20,0.23076923076923078,0.7692307692307692,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
57,6,2025-10-18 12:56:30.302000+00:00,103.475,560.663,18,22.814,4.197,29.473,3.791,29.288999999999998,False,20,0.23076923076923078,0.7692307692307692,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
8,6,2025-10-18 12:56:59.775000+00:00,105.682,588.7189999999999,19,52.287,29.473,49.614,28.586,49.208,False,20,0.23076923076923078,0.7692307692307692,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
72,6,2025-10-18 12:57:49.389000+00:00,101.609,506.915,20,101.901,49.614,2.607,-40.67900000000001,-57.393,False,20,0.23076923076923078,0.7692307692307692,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
98,6,2025-10-18 12:57:51.996000+00:00,101.73,654.0360000000001,21,104.508,2.607,14.484,2.08,14.238,False,20,0.23076923076923078,0.7692307692307692,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
93,6,2025-10-18 12:58:06.480000+00:00,102.312,661.536,22,118.992,14.484,60.0,13.682,58.306,False,20,0.23076923076923078,0.7692307692307692,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
7,7,2025-10-18 12:57:48.340000+00:00,100.852,656.617,1,0.0,0.0,0.342,0.0,0.23000000000000004,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
16,7,2025-10-18 12:57:48.682000+00:00,101.029,655.913,2,0.342,0.342,1.149,0.23000000000000004,0.40700000000000003,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
13,7,2025-10-18 12:57:49.831000+00:00,101.283,654.975,3,1.491,1.149,1.125,0.8400000000000001,-0.06000000000000005,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
46,7,2025-10-18 12:57:50.956000+00:00,101.854,654.662,4,2.616,1.125,0.002,-0.06000000000000005,-0.20199999999999999,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
55,7,2025-10-18 12:57:50.958000+00:00,102.787,657.066,5,2.618,0.002,0.277,-0.74,-0.03199999999999997,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
47,7,2025-10-18 12:57:51.235000+00:00,100.94,656.0319999999999,6,2.895,0.277,0.23,-0.13399999999999995,-4.263,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
0,7,2025-10-18 12:57:51.465000+00:00,101.972,654.571,7,3.125,0.23,5.451,0.026000000000000023,5.04,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
113,7,2025-10-18 12:57:56.916000+00:00,101.377,654.385,8,8.576,5.451,2.857,0.9579999999999993,2.656,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,7,2025-10-18 12:57:59.773000+00:00,100.996,657.684,9,11.433,2.857,0.57,2.656,0.38499999999999995,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,7,2025-10-18 12:57:59.773000+00:00,100.996,657.684,9,11.433,2.857,0.57,2.656,0.38499999999999995,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
88,7,2025-10-18 12:58:00.343000+00:00,100.796,659.581,10,12.003,0.57,1.231,0.09999999999999998,1.0750000000000002,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
5,7,2025-10-18 12:58:01.574000+00:00,101.642,663.045,11,13.234,1.231,0.304,1.0750000000000002,0.10999999999999999,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
89,7,2025-10-18 12:58:01.878000+00:00,101.451,657.429,12,13.538,0.304,0.468,0.10999999999999999,-0.07900000000000001,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
2,7,2025-10-18 12:58:02.346000+00:00,101.705,663.107,13,14.006,0.468,1.6640000000000001,0.28300000000000003,1.1940000000000002,True,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
80,7,2025-10-18 12:58:04.010000+00:00,102.549,660.74,14,15.67,1.6640000000000001,2.048,1.572,1.549,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,7,2025-10-18 12:58:06.058000+00:00,102.655,657.3820000000001,15,17.718,2.048,2.316,1.549,2.304,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,7,2025-10-18 12:58:06.058000+00:00,102.655,657.3820000000001,15,17.718,2.048,2.316,1.549,2.304,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
18,7,2025-10-18 12:58:08.374000+00:00,102.269,662.918,16,20.034,2.316,35.721,0.48099999999999987,32.266999999999996,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
8,7,2025-10-18 12:58:44.095000+00:00,104.32,693.039,17,55.755,35.721,1.537,11.328999999999997,-58.463,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
57,7,2025-10-18 12:58:45.632000+00:00,135.33,695.9929999999999,18,57.292,1.537,43.618,-1.9170000000000003,19.226000000000003,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
72,7,2025-10-18 12:59:29.250000+00:00,99.861,606.7760000000001,19,100.91,43.618,3.6310000000000002,-16.416999999999994,1.1440000000000001,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
98,7,2025-10-18 12:59:32.881000+00:00,100.885,754.921,20,104.541,3.6310000000000002,13.898,1.1440000000000001,-46.102000000000004,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
11,7,2025-10-18 12:59:46.779000+00:00,205.664,760.517,21,118.439,13.898,1.8820000000000001,13.350999999999999,0.13800000000000012,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
93,7,2025-10-18 12:59:48.661000+00:00,102.181,763.717,22,120.321,1.8820000000000001,60.0,1.87,58.165,False,19,0.2692307692307692,0.7307692307692308,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
7,8,2025-10-18 12:59:28.696000+00:00,100.356,756.973,1,0.0,0.0,0.183,0.0,0.09799999999999999,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
16,8,2025-10-18 12:59:28.879000+00:00,100.197,756.11,2,0.183,0.183,1.211,0.09799999999999999,0.06500000000000017,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
13,8,2025-10-18 12:59:30.090000+00:00,100.259,755.234,3,1.3940000000000001,1.211,1.373,0.06500000000000017,0.964,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
55,8,2025-10-18 12:59:31.463000+00:00,100.505,757.571,4,2.767,1.373,0.7,0.9430000000000001,-5.027,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
46,8,2025-10-18 12:59:32.163000+00:00,101.207,755.869,5,3.467,0.7,0.299,0.291,-0.453,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
0,8,2025-10-18 12:59:32.462000+00:00,100.997,755.568,6,3.766,0.299,0.17,-0.453,0.06800000000000002,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
47,8,2025-10-18 12:59:32.632000+00:00,101.397,757.429,7,3.936,0.17,5.602,0.06800000000000002,5.172000000000001,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
113,8,2025-10-18 12:59:38.234000+00:00,101.318,755.703,8,9.538,5.602,2.3,5.2090000000000005,1.4649999999999999,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,8,2025-10-18 12:59:40.534000+00:00,100.761,758.4449999999999,9,11.838,2.3,0.223,-3.4270000000000005,0.179,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,8,2025-10-18 12:59:40.534000+00:00,100.761,758.4449999999999,9,11.838,2.3,0.223,-3.4270000000000005,0.179,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
88,8,2025-10-18 12:59:40.757000+00:00,100.414,759.995,10,12.061,0.223,2.988,-0.24200000000000002,2.023,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
89,8,2025-10-18 12:59:43.745000+00:00,101.867,759.296,11,15.049,2.988,0.332,2.71,-0.033999999999999975,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
2,8,2025-10-18 12:59:44.077000+00:00,101.731,764.838,12,15.381,0.332,0.005,0.28800000000000003,-0.46,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
5,8,2025-10-18 12:59:44.082000+00:00,102.508,765.553,13,15.386,0.005,2.097,-0.96,1.819,True,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
80,8,2025-10-18 12:59:46.179000+00:00,102.169,762.909,14,17.483,2.097,2.41,1.262,0.6280000000000001,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,8,2025-10-18 12:59:48.589000+00:00,102.531,759.913,15,19.893,2.41,1.662,0.6280000000000001,-0.5550000000000002,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,8,2025-10-18 12:59:48.589000+00:00,102.531,759.913,15,19.893,2.41,1.662,0.6280000000000001,-0.5550000000000002,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
18,8,2025-10-18 12:59:50.251000+00:00,101.877,764.795,16,21.555,1.662,38.917,-0.5550000000000002,35.254000000000005,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
8,8,2025-10-18 13:00:29.168000+00:00,105.073,798.112,17,60.472,38.917,26.376,11.651000000000003,-27.310999999999996,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
57,8,2025-10-18 13:00:55.544000+00:00,129.912,825.905,18,86.848,26.376,14.336,22.713,-12.929999999999998,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
72,8,2025-10-18 13:01:09.880000+00:00,100.63,707.406,19,101.184,14.336,4.242,-39.351,1.7560000000000002,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
98,8,2025-10-18 13:01:14.122000+00:00,101.241,856.162,20,105.426,4.242,15.531,1.7560000000000002,1.6290000000000013,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
11,8,2025-10-18 13:01:29.653000+00:00,102.874,863.391,21,120.957,15.531,2.235,15.165000000000001,1.8419999999999999,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
93,8,2025-10-18 13:01:31.888000+00:00,103.227,866.944,22,123.192,2.235,60.0,-11.667,0.0,False,18,0.3076923076923077,0.6923076923076923,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
7,9,2025-10-18 13:01:09.078000+00:00,100.382,857.355,1,0.0,0.0,0.441,0.0,0.276,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
16,9,2025-10-18 13:01:09.519000+00:00,100.64,856.75,2,0.441,0.441,0.739,0.276,0.22099999999999997,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
13,9,2025-10-18 13:01:10.258000+00:00,100.168,855.402,3,1.18,0.739,0.925,0.362,0.371,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
55,9,2025-10-18 13:01:11.183000+00:00,99.72,857.2909999999999,4,2.105,0.925,1.7029999999999998,0.40700000000000003,1.3259999999999998,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
46,9,2025-10-18 13:01:12.886000+00:00,100.723,856.592,5,3.808,1.7029999999999998,0.207,1.1489999999999998,-0.18400000000000002,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
0,9,2025-10-18 13:01:13.093000+00:00,100.631,856.1990000000001,6,4.015,0.207,0.272,-0.18400000000000002,-0.53,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
47,9,2025-10-18 13:01:13.365000+00:00,100.733,858.162,7,4.287,0.272,5.396,-0.53,0.15200000000000014,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
113,9,2025-10-18 13:01:18.761000+00:00,100.527,856.23,8,9.683,5.396,2.7279999999999998,0.15200000000000014,-0.5100000000000002,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,9,2025-10-18 13:01:21.489000+00:00,100.955,859.4,9,12.411,2.7279999999999998,0.251,-0.5100000000000002,-0.519,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,9,2025-10-18 13:01:21.489000+00:00,100.955,859.4,9,12.411,2.7279999999999998,0.251,-0.5100000000000002,-0.519,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
88,9,2025-10-18 13:01:21.740000+00:00,100.983,860.9780000000001,10,12.662,0.251,3.608,-0.519,3.223,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
89,9,2025-10-18 13:01:25.348000+00:00,101.603,860.899,11,16.27,3.608,2.114,3.113,1.9,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
5,9,2025-10-18 13:01:27.462000+00:00,103.38,868.933,12,18.384,2.114,0.233,1.7289999999999999,-0.262,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
2,9,2025-10-18 13:01:27.695000+00:00,103.618,868.456,13,18.617,0.233,0.487,0.019000000000000017,0.013000000000000012,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
80,9,2025-10-18 13:01:28.182000+00:00,102.003,864.912,14,19.104,0.487,3.123,0.14100000000000001,1.1810000000000003,True,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,9,2025-10-18 13:01:31.305000+00:00,102.716,862.629,15,22.227,3.123,1.369,1.1810000000000003,-1.333,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,9,2025-10-18 13:01:31.305000+00:00,102.716,862.629,15,22.227,3.123,1.369,1.1810000000000003,-1.333,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
18,9,2025-10-18 13:01:32.674000+00:00,102.423,867.218,16,23.596,1.369,40.881,-1.333,36.684,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
8,9,2025-10-18 13:02:13.555000+00:00,104.387,902.499,17,64.477,40.881,26.817,11.408000000000001,-22.796999999999997,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
57,9,2025-10-18 13:02:40.372000+00:00,104.828,930.733,18,91.294,26.817,9.691,22.62,-19.781999999999996,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
72,9,2025-10-18 13:02:50.063000+00:00,100.183,807.589,19,100.985,9.691,5.29,-39.922999999999995,2.683,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
98,9,2025-10-18 13:02:55.353000+00:00,101.231,957.393,20,106.275,5.29,17.962,2.683,3.4779999999999998,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
11,9,2025-10-18 13:03:13.315000+00:00,103.662,967.053,21,124.237,17.962,1.288,17.488,0.9420000000000001,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
93,9,2025-10-18 13:03:14.603000+00:00,102.715,969.659,22,125.525,1.288,60.0,-13.196,0.0,False,17,0.34615384615384615,0.6538461538461539,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
7,10,2025-10-18 13:02:49.358000+00:00,100.28,957.635,1,0.0,0.0,0.272,0.0,-0.07,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
16,10,2025-10-18 13:02:49.630000+00:00,100.111,956.861,2,0.272,0.272,1.135,-0.07,-0.014000000000000012,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
13,10,2025-10-18 13:02:50.765000+00:00,100.507,955.909,3,1.407,1.135,0.226,-0.014000000000000012,-0.899,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
55,10,2025-10-18 13:02:50.991000+00:00,99.808,957.099,4,1.633,0.226,3.087,0.224,2.81,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
0,10,2025-10-18 13:02:54.078000+00:00,100.985,957.184,5,4.72,3.087,0.425,2.857,-5.026,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
46,10,2025-10-18 13:02:54.503000+00:00,101.617,958.2090000000001,6,5.145,0.425,1.048,-0.7,1.046,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
47,10,2025-10-18 13:02:55.551000+00:00,102.186,960.348,7,6.193,1.048,4.361,0.771,4.130999999999999,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
113,10,2025-10-18 13:02:59.912000+00:00,101.151,957.381,8,10.554,4.361,3.186,-1.0899999999999999,0.32899999999999974,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
88,10,2025-10-18 13:03:03.098000+00:00,101.358,962.336,9,13.74,3.186,0.382,2.616,-0.8490000000000001,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,10,2025-10-18 13:03:03.480000+00:00,101.991,961.391,10,14.122,0.382,4.199,-2.475,3.629,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,10,2025-10-18 13:03:03.480000+00:00,101.991,961.391,10,14.122,0.382,4.199,-2.475,3.629,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
89,10,2025-10-18 13:03:07.679000+00:00,102.331,963.23,11,18.321,4.199,2.183,3.895,1.7149999999999999,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
5,10,2025-10-18 13:03:09.862000+00:00,102.4,971.333,12,20.504,2.183,0.82,0.9519999999999997,0.516,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
2,10,2025-10-18 13:03:10.682000+00:00,102.987,971.443,13,21.324,0.82,3.695,0.3519999999999999,2.0309999999999997,True,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,10,2025-10-18 13:03:14.377000+00:00,103.072,965.701,14,25.019,3.695,1.416,1.6469999999999998,-0.8999999999999999,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
3,10,2025-10-18 13:03:14.377000+00:00,103.072,965.701,14,25.019,3.695,1.416,1.6469999999999998,-0.8999999999999999,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
18,10,2025-10-18 13:03:15.793000+00:00,103.119,970.337,15,26.435,1.416,7.779,-0.8999999999999999,-27.941999999999997,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
80,10,2025-10-18 13:03:23.572000+00:00,115.39,980.302,16,34.214,7.779,34.924,6.115,32.876,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
8,10,2025-10-18 13:03:58.496000+00:00,104.941,1007.4399999999999,17,69.138,34.924,26.267,-0.796999999999997,24.73,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
57,10,2025-10-18 13:04:24.763000+00:00,104.391,1035.124,18,95.405,26.267,5.6,24.73,-38.018,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
72,10,2025-10-18 13:04:30.363000+00:00,100.3,907.889,19,101.005,5.6,5.208,-38.018,1.577,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
98,10,2025-10-18 13:04:35.571000+00:00,100.218,1057.611,20,106.213,5.208,18.904,1.577,5.006,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
11,10,2025-10-18 13:04:54.475000+00:00,101.16,1068.213,21,125.117,18.904,2.672,5.006,0.79,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
93,10,2025-10-18 13:04:57.147000+00:00,102.544,1072.203,22,127.789,2.672,60.0,0.79,0.0,False,16,0.38461538461538464,0.6153846153846154,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
7,11,2025-10-18 13:04:29.835000+00:00,100.477,1058.112,1,0.0,0.0,0.225,0.0,0.04200000000000001,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
16,11,2025-10-18 13:04:30.060000+00:00,100.43,1057.291,2,0.225,0.225,0.807,0.04200000000000001,-0.404,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
13,11,2025-10-18 13:04:30.867000+00:00,100.102,1056.011,3,1.032,0.807,0.323,-0.404,-1.05,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
55,11,2025-10-18 13:04:31.190000+00:00,100.199,1057.298,4,1.355,0.323,3.263,-1.05,2.5629999999999997,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
0,11,2025-10-18 13:04:34.453000+00:00,100.375,1057.559,5,4.618,3.263,0.332,2.964,0.162,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
46,11,2025-10-18 13:04:34.785000+00:00,100.282,1058.491,6,4.95,0.332,1.34,-0.36799999999999994,1.0410000000000001,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
47,11,2025-10-18 13:04:36.125000+00:00,100.574,1060.922,7,6.29,1.34,4.707,1.1700000000000002,-0.8950000000000005,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
113,11,2025-10-18 13:04:40.832000+00:00,100.92,1058.301,8,10.997,4.707,3.313,-0.8950000000000005,1.0130000000000003,False,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,11,2025-10-18 13:04:44.145000+00:00,100.665,1062.056,9,14.31,3.313,0.166,1.0130000000000003,-0.056999999999999995,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
21,11,2025-10-18 13:04:44.145000+00:00,100.665,1062.056,9,14.31,3.313,0.166,1.0130000000000003,-0.056999999999999995,True,15,0.4230769230769231,0.5769230769230769,17.522222222222222,17.43333333333333,74.64977777777777,984.4622222222224,6.4,0
