vehicle_number,lap,timestamp,lap_time,cumulative_time,position,gap_to_leader,gap_to_ahead,gap_to_behind,gap_delta_ahead,gap_delta_behind,is_fighting,laps_remaining,race_progress,fuel_load_estimate,air_temp,track_temp,humidity,pressure,wind_speed,is_under_yellow
21,6,2025-10-19 15:12:29.076000+00:00,105.514,626.879,9,3.676,0.39,0.002,-0.032999999999999974,-0.040999999999999995,True,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
31,6,2025-10-19 15:12:29.078000+00:00,104.546,626.125,10,3.678,0.002,0.355,-0.276,-0.385,True,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
98,6,2025-10-19 15:12:29.433000+00:00,104.424,627.721,11,4.033,0.355,2.402,0.009000000000000008,0.5450000000000002,True,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
2,6,2025-10-19 15:12:31.835000+00:00,106.209,628.308,12,6.435,2.402,1.529,0.5450000000000002,1.033,False,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
89,6,2025-10-19 15:12:33.364000+00:00,107.789,626.614,13,7.964,1.529,0.079,0.5529999999999999,-0.26699999999999996,True,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
93,6,2025-10-19 15:12:33.443000+00:00,107.049,625.339,14,8.043,0.079,0.501,-0.417,-0.241,True,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
11,6,2025-10-19 15:12:33.944000+00:00,105.99,622.549,15,8.544,0.501,1.26,-1.274,1.06,True,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
80,6,2025-10-19 15:12:35.204000+00:00,108.011,624.74,16,9.804,1.26,2.974,0.518,1.1990000000000003,False,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
3,6,2025-10-19 15:12:38.178000+00:00,108.45,624.6,17,12.778,2.974,0.568,2.774,0.42299999999999993,True,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
3,6,2025-10-19 15:12:38.178000+00:00,108.45,624.6,17,12.778,2.974,0.568,2.774,0.42299999999999993,True,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
8,6,2025-10-19 15:12:38.746000+00:00,108.17,625.877,18,13.346,0.568,0.732,0.42299999999999993,0.292,True,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
18,6,2025-10-19 15:12:39.478000+00:00,107.9,627.4110000000001,19,14.078,0.732,4.301,0.292,3.277,True,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
57,6,2025-10-19 15:12:43.779000+00:00,110.11,625.14,20,18.379,4.301,3.479,3.277,-11.602,False,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
86,6,2025-10-19 15:12:47.258000+00:00,110.607,629.266,21,21.858,3.479,39.002,-11.602,-20.997999999999998,False,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
5,6,2025-10-19 15:13:26.260000+00:00,161.972,681.137,22,60.86,39.002,26.495,38.448,26.217000000000002,False,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
113,6,2025-10-19 15:13:52.755000+00:00,188.826,712.226,23,87.355,26.495,60.0,25.899,59.446,False,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
72,6,2025-10-19 15:16:02.851000+00:00,103.074,568.568,24,217.451,130.096,60.0,-111.99000000000001,0.0,False,20,0.23076923076923078,0.7692307692307692,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
46,7,2025-10-19 15:14:07.675000+00:00,102.275,729.428,1,0.0,0.0,0.568,-0.651,0.33299999999999996,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
16,7,2025-10-19 15:14:08.243000+00:00,102.087,728.317,2,0.568,0.568,0.319,0.25399999999999995,-0.603,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
55,7,2025-10-19 15:14:08.562000+00:00,101.777,727.362,3,0.887,0.319,0.503,-0.603,0.21400000000000002,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
41,7,2025-10-19 15:14:09.065000+00:00,102.473,724.349,4,1.3900000000000001,0.503,1.424,0.21400000000000002,1.051,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
47,7,2025-10-19 15:14:10.489000+00:00,102.509,730.818,5,2.814,1.424,0.513,1.051,-0.0010000000000000009,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
0,7,2025-10-19 15:14:11.002000+00:00,102.316,732.737,6,3.327,0.513,1.542,-0.46199999999999997,0.9380000000000001,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
31,7,2025-10-19 15:14:12.544000+00:00,103.466,729.591,7,4.869,1.542,0.6,1.158,-0.375,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
88,7,2025-10-19 15:14:13.144000+00:00,105.203,736.231,8,5.469,0.6,0.332,0.365,0.018000000000000016,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
98,7,2025-10-19 15:14:13.476000+00:00,104.043,731.764,9,5.801,0.332,0.278,-0.27199999999999996,-0.29599999999999993,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
13,7,2025-10-19 15:14:13.754000+00:00,108.083,734.695,10,6.079,0.278,0.315,0.278,-0.336,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
21,7,2025-10-19 15:14:14.069000+00:00,104.993,731.872,11,6.394,0.315,1.964,-0.199,1.347,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
21,7,2025-10-19 15:14:14.069000+00:00,104.993,731.872,11,6.394,0.315,1.964,-0.199,1.347,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
2,7,2025-10-19 15:14:16.033000+00:00,104.198,732.506,12,8.358,1.964,1.274,1.295,0.635,False,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
89,7,2025-10-19 15:14:17.307000+00:00,103.943,730.557,13,9.632,1.274,0.476,0.7000000000000001,-0.19300000000000006,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
93,7,2025-10-19 15:14:17.783000+00:00,104.34,729.6790000000001,14,10.108,0.476,0.404,-0.16300000000000003,-0.678,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
11,7,2025-10-19 15:14:18.187000+00:00,104.243,726.792,15,10.512,0.404,1.195,-1.992,-0.8139999999999998,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
80,7,2025-10-19 15:14:19.382000+00:00,104.178,728.918,16,11.707,1.195,3.484,0.11299999999999999,1.088,False,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
3,7,2025-10-19 15:14:22.866000+00:00,104.688,729.288,17,15.191,3.484,2.377,1.475,1.2919999999999998,False,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
3,7,2025-10-19 15:14:22.866000+00:00,104.688,729.288,17,15.191,3.484,2.377,1.475,1.2919999999999998,False,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
8,7,2025-10-19 15:14:25.243000+00:00,106.497,732.374,18,17.568,2.377,0.738,1.2919999999999998,-1.5499999999999998,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
18,7,2025-10-19 15:14:25.981000+00:00,106.503,733.914,19,18.306,0.738,8.496,-1.5499999999999998,4.59,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
57,7,2025-10-19 15:14:34.477000+00:00,110.698,735.838,20,26.802,8.496,0.81,4.59,-3.672,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
86,7,2025-10-19 15:14:35.287000+00:00,108.029,737.295,21,27.612,0.81,34.595,-3.672,-25.405,True,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
5,7,2025-10-19 15:15:09.882000+00:00,103.622,784.759,22,62.207,34.595,60.0,34.025,59.616,False,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
72,7,2025-10-19 15:17:45.487000+00:00,102.636,671.204,23,217.812,155.605,60.0,-70.5,0.0,False,19,0.2692307692307692,0.7307692307692308,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
46,8,2025-10-19 15:15:49.382000+00:00,101.707,831.135,1,0.0,0.0,0.51,0.0,0.366,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
13,8,2025-10-19 15:15:49.892000+00:00,96.138,830.8330000000001,2,0.51,0.51,0.275,0.366,-0.33499999999999996,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
16,8,2025-10-19 15:15:50.167000+00:00,101.924,830.241,3,0.785,0.275,0.286,-0.33499999999999996,0.22199999999999998,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
55,8,2025-10-19 15:15:50.453000+00:00,101.891,829.253,4,1.071,0.286,0.086,0.22199999999999998,0.07799999999999999,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
41,8,2025-10-19 15:15:50.539000+00:00,101.474,825.823,5,1.157,0.086,1.745,0.030999999999999993,1.34,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
0,8,2025-10-19 15:15:52.284000+00:00,101.282,834.019,6,2.902,1.745,0.63,1.485,0.41300000000000003,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
47,8,2025-10-19 15:15:52.914000+00:00,102.425,833.2429999999999,7,3.532,0.63,1.024,0.22499999999999998,0.899,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
31,8,2025-10-19 15:15:53.938000+00:00,101.394,830.985,8,4.556,1.024,2.202,0.78,1.942,False,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
88,8,2025-10-19 15:15:56.140000+00:00,102.996,839.227,9,6.758,2.202,0.504,2.194,0.449,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
98,8,2025-10-19 15:15:56.644000+00:00,103.168,834.932,10,7.2620000000000005,0.504,0.003,0.28700000000000003,-0.563,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
21,8,2025-10-19 15:15:56.647000+00:00,102.578,834.45,11,7.265,0.003,2.158,-0.122,1.791,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
21,8,2025-10-19 15:15:56.647000+00:00,102.578,834.45,11,7.265,0.003,2.158,-0.122,1.791,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
2,8,2025-10-19 15:15:58.805000+00:00,102.772,835.278,12,9.423,2.158,2.552,2.1069999999999998,1.784,False,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
89,8,2025-10-19 15:16:01.357000+00:00,104.05,834.607,13,11.975,2.552,1.095,1.9860000000000002,1.044,False,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
93,8,2025-10-19 15:16:02.452000+00:00,104.669,834.3480000000001,14,13.07,1.095,0.401,0.32699999999999996,-0.398,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
11,8,2025-10-19 15:16:02.853000+00:00,104.666,831.458,15,13.471,0.401,1.32,-0.36,-0.45399999999999996,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
80,8,2025-10-19 15:16:04.173000+00:00,104.791,833.709,16,14.791,1.32,4.013,0.521,3.252,False,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
3,8,2025-10-19 15:16:08.186000+00:00,105.32,834.608,17,18.804,4.013,4.09,2.239,3.242,False,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
3,8,2025-10-19 15:16:08.186000+00:00,105.32,834.608,17,18.804,4.013,4.09,2.239,3.242,False,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
8,8,2025-10-19 15:16:12.276000+00:00,107.033,839.407,18,22.894,4.09,0.395,3.242,-0.607,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
18,8,2025-10-19 15:16:12.671000+00:00,106.69,840.604,19,23.289,0.395,9.026,-0.607,6.935,True,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
57,8,2025-10-19 15:16:21.697000+00:00,107.22,843.058,20,32.315,9.026,3.683,6.935,0.7009999999999996,False,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
86,8,2025-10-19 15:16:25.380000+00:00,110.093,847.388,21,35.998,3.683,27.36,0.7009999999999996,-32.64,False,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
5,8,2025-10-19 15:16:52.740000+00:00,102.858,887.617,22,63.358,27.36,60.0,27.000999999999998,59.756,False,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
72,8,2025-10-19 15:19:27.148000+00:00,101.661,772.865,23,217.766,154.408,60.0,-48.71800000000002,0.0,False,18,0.3076923076923077,0.6923076923076923,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
13,9,2025-10-19 15:17:32.038000+00:00,102.146,932.979,1,0.0,0.0,0.285,-0.271,-0.2,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
16,9,2025-10-19 15:17:32.323000+00:00,102.156,932.397,2,0.285,0.285,0.438,-0.2,0.0020000000000000018,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
55,9,2025-10-19 15:17:32.761000+00:00,102.308,931.561,3,0.723,0.438,0.536,0.245,-0.6199999999999999,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
41,9,2025-10-19 15:17:33.297000+00:00,102.758,928.581,4,1.259,0.536,0.06,0.10000000000000003,-0.133,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
46,9,2025-10-19 15:17:33.357000+00:00,103.975,935.11,5,1.319,0.06,0.525,0.06,0.254,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
0,9,2025-10-19 15:17:33.882000+00:00,101.598,935.617,6,1.8439999999999999,0.525,0.263,-0.18099999999999994,-0.127,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
47,9,2025-10-19 15:17:34.145000+00:00,101.231,934.4739999999999,7,2.107,0.263,0.801,0.224,0.09500000000000008,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
31,9,2025-10-19 15:17:34.946000+00:00,101.008,931.993,8,2.908,0.801,4.013,0.799,3.658,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
88,9,2025-10-19 15:17:38.959000+00:00,102.819,942.046,9,6.921,4.013,0.298,2.857,0.259,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
21,9,2025-10-19 15:17:39.257000+00:00,102.61,937.06,10,7.219,0.298,0.232,-0.09200000000000003,0.23,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
21,9,2025-10-19 15:17:39.257000+00:00,102.61,937.06,10,7.219,0.298,0.232,-0.09200000000000003,0.23,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
98,9,2025-10-19 15:17:39.489000+00:00,102.845,937.777,11,7.451,0.232,1.575,-0.12299999999999997,-0.8270000000000002,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
2,9,2025-10-19 15:17:41.064000+00:00,102.259,937.537,12,9.026,1.575,3.8,-0.8270000000000002,2.271,False,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
89,9,2025-10-19 15:17:44.864000+00:00,103.507,938.114,13,12.826,3.8,1.201,2.271,1.122,False,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
93,9,2025-10-19 15:17:46.065000+00:00,103.613,937.961,14,14.027,1.201,0.533,1.122,0.03200000000000003,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
11,9,2025-10-19 15:17:46.598000+00:00,103.745,935.203,15,14.56,0.533,0.721,0.03200000000000003,-0.539,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
80,9,2025-10-19 15:17:47.319000+00:00,103.146,936.855,16,15.281,0.721,5.1370000000000005,-0.539,2.1630000000000003,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
3,9,2025-10-19 15:17:52.456000+00:00,104.27,938.878,17,20.418,5.1370000000000005,5.611,2.1630000000000003,5.043,False,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
3,9,2025-10-19 15:17:52.456000+00:00,104.27,938.878,17,20.418,5.1370000000000005,5.611,2.1630000000000003,5.043,False,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
8,9,2025-10-19 15:17:58.067000+00:00,105.791,945.198,18,26.029,5.611,0.596,5.043,-0.136,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
18,9,2025-10-19 15:17:58.663000+00:00,105.992,946.596,19,26.625,0.596,9.2,-0.136,4.898999999999999,True,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
57,9,2025-10-19 15:18:07.863000+00:00,106.166,949.2239999999999,20,35.825,9.2,4.7059999999999995,4.898999999999999,1.2269999999999994,False,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
86,9,2025-10-19 15:18:12.569000+00:00,107.189,954.577,21,40.531,4.7059999999999995,22.628,1.2269999999999994,-16.374000000000002,False,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
5,9,2025-10-19 15:18:35.197000+00:00,102.457,990.074,22,63.159,22.628,60.0,-16.374000000000002,33.504999999999995,False,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
72,9,2025-10-19 15:21:08.283000+00:00,101.135,874.0,23,216.245,153.086,60.0,22.99000000000001,0.0,False,17,0.34615384615384615,0.6538461538461539,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
13,10,2025-10-19 15:19:12.983000+00:00,100.945,1033.924,1,0.0,0.0,0.292,-0.278,-0.02300000000000002,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
46,10,2025-10-19 15:19:13.275000+00:00,99.918,1035.028,2,0.292,0.292,0.297,0.292,-0.27099999999999996,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
16,10,2025-10-19 15:19:13.572000+00:00,101.249,1033.646,3,0.589,0.297,0.188,-0.27099999999999996,-0.131,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
55,10,2025-10-19 15:19:13.760000+00:00,100.999,1032.56,4,0.777,0.188,0.935,-0.131,0.43200000000000005,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
0,10,2025-10-19 15:19:14.695000+00:00,100.813,1036.43,5,1.712,0.935,0.256,0.42200000000000004,-1.286,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
41,10,2025-10-19 15:19:14.951000+00:00,101.654,1030.235,6,1.968,0.256,0.612,-0.247,-0.8119999999999999,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
47,10,2025-10-19 15:19:15.563000+00:00,101.418,1035.892,7,2.58,0.612,0.177,-0.8119999999999999,-0.336,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
31,10,2025-10-19 15:19:15.740000+00:00,100.794,1032.787,8,2.757,0.177,5.16,-1.365,4.5600000000000005,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
98,10,2025-10-19 15:19:20.900000+00:00,101.411,1039.188,9,7.917,5.16,0.009,4.828,-0.269,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
88,10,2025-10-19 15:19:20.909000+00:00,101.95,1043.996,10,7.926,0.009,0.478,-0.591,0.14599999999999996,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
21,10,2025-10-19 15:19:21.387000+00:00,102.13,1039.19,11,8.404,0.478,1.487,0.16299999999999998,-0.47699999999999987,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
21,10,2025-10-19 15:19:21.387000+00:00,102.13,1039.19,11,8.404,0.478,1.487,0.16299999999999998,-0.47699999999999987,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
2,10,2025-10-19 15:19:22.874000+00:00,101.81,1039.347,12,9.891,1.487,5.609,-0.47699999999999987,4.335,False,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
89,10,2025-10-19 15:19:28.483000+00:00,103.619,1041.733,13,15.5,5.609,1.061,4.335,0.585,False,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
93,10,2025-10-19 15:19:29.544000+00:00,103.479,1041.44,14,16.561,1.061,0.021,0.585,-0.383,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
11,10,2025-10-19 15:19:29.565000+00:00,102.967,1038.17,15,16.582,0.021,0.717,-0.383,-0.4780000000000001,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
80,10,2025-10-19 15:19:30.282000+00:00,102.963,1039.818,16,17.299,0.717,6.214,-0.4780000000000001,2.7300000000000004,True,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
3,10,2025-10-19 15:19:36.496000+00:00,104.04,1042.9180000000001,17,23.513,6.214,6.062,2.7300000000000004,3.6850000000000005,False,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
3,10,2025-10-19 15:19:36.496000+00:00,104.04,1042.9180000000001,17,23.513,6.214,6.062,2.7300000000000004,3.6850000000000005,False,16,0.38461538461538464,0.6153846153846154,12.007209302325583,14.344186046511627,81.99023255813954,978.2930232558141,3.2651162790697676,0
